#
#   Running algorithm GDE3 on 20000000 nfe, with population size of 900.0, with de set to 0.9, 0.9, with 81 controls varying between 1.0 and 399.0 for cell (6,6).
1 7 1 1 1 17 1 30 1 58 26 1 1 94 81 12 1 1 1 12 46 89 1 1 18 60 112 1 36 1 154 1 19 44 101 19 1 37 1 8 34 1 48 16 1 8 177 83 1 54 1 61 1 1 4 7 50 1 85 7 121 184 52 3 51 134 92 1 1 26 13 37 1 1 58 5 20 1 1 144 1 7711613.64584935 5.649994126647877E7 9.369398878566429 0.0033203539884090368 0.0 
44 1 15 30 1 1 1 25 93 1 2 54 1 1 1 1 1 84 16 4 112 216 1 44 68 1 151 13 1 92 1 21 1 1 148 2 17 93 40 17 36 109 60 182 1 113 1 80 58 1 1 1 1 41 87 31 43 1 46 1 106 1 59 1 1 33 1 12 7 11 1 1 31 1 1 35 1 1 1 1 65 7394922.272779584 5.8004180679982156E7 11.611044578600364 0.003223482118429024 0.0 
1 1 1 120 1 75 120 142 58 1 13 1 1 62 1 1 103 10 1 17 1 1 34 1 1 62 6 1 60 1 9 62 1 77 34 1 83 24 39 76 75 8 2 1 1 11 1 75 1 1 54 1 318 87 122 19 1 40 97 25 1 48 36 19 1 4 1 72 1 12 13 1 1 1 6 1 63 94 2 1 1 8434121.031627826 7.784487833978751E7 11.34981011553489 0.0027282723753230334 0.0 
1 3 9 69 1 20 1 1 37 2 34 1 30 115 16 1 2 1 7 1 1 1 23 5 23 1 15 1 8 27 29 36 20 70 1 1 6 1 159 94 1 29 42 179 98 99 1 39 44 80 1 34 1 61 73 46 11 1 56 66 18 101 1 19 1 50 1 23 72 1 1 346 101 3 37 22 1 1 1 1 1 8229349.002797102 7.549599302241553E7 10.316245467336001 0.0028052039461947363 0.0 
47 37 1 23 1 1 28 3 93 1 1 39 1 4 21 2 114 1 7 1 72 17 21 1 71 47 10 1 1 1 1 132 24 1 64 2 5 3 26 1 18 66 59 30 23 1 129 147 20 39 18 158 83 32 49 55 1 2 62 8 17 70 10 31 1 1 56 1 1 1 1 164 46 1 88 35 135 1 1 1 26 7851814.82252041 7.762420941611968E7 9.10507840087493 0.002977282809645905 0.0 
15 92 1 47 27 46 17 1 16 1 1 1 135 28 1 70 1 11 64 46 1 86 1 33 1 1 1 24 38 40 53 1 132 54 134 1 54 30 1 1 1 37 1 1 41 26 91 1 34 16 27 79 1 103 1 133 1 1 48 60 1 59 7 1 26 31 2 41 1 74 10 35 116 15 66 14 34 1 23 17 12 8249760.899391972 6.232415718842561E7 8.48816345477703 0.004431979378988769 0.0 
61 25 4 1 14 22 43 18 16 1 18 114 1 1 1 13 78 47 165 1 44 1 20 32 132 82 27 1 29 27 146 69 136 65 1 5 70 1 44 1 114 1 1 40 1 112 194 1 24 53 23 1 1 1 1 1 6 1 51 61 5 13 58 1 1 32 13 84 1 1 2 1 105 10 58 6 1 1 1 1 22 8206692.16184027 9.200126863489763E7 10.199815493554231 0.0028686198758429912 0.0 
1 71 8 1 1 1 10 131 27 31 1 31 1 1 1 1 101 9 22 1 191 1 1 7 45 83 1 63 1 1 1 44 79 53 1 89 123 46 23 49 1 1 1 67 28 59 1 12 1 76 78 140 40 141 1 39 48 1 22 27 128 114 30 12 35 1 1 1 32 3 135 1 22 1 1 1 1 1 20 1 1 8189071.445743434 8.022677918647543E7 10.303648323983616 0.002743944060918258 0.0 
42 33 5 31 1 15 1 84 51 2 8 61 1 95 1 1 68 6 30 114 179 1 23 14 111 49 23 1 111 1 1 148 14 23 67 1 1 40 74 5 89 13 57 1 26 16 1 37 41 30 1 48 21 1 1 1 1 1 1 65 1 24 1 2 62 62 24 47 7 132 1 1 52 1 21 148 1 37 1 27 1 7465013.063273166 5.881574547842698E7 9.616124250333092 0.003725339011366414 0.0 
118 42 5 179 3 1 111 1 1 1 9 1 1 1 22 40 1 1 33 102 1 105 1 70 1 88 56 21 5 1 1 87 1 1 1 30 1 1 32 13 39 3 76 1 17 14 1 20 86 38 1 59 20 46 129 1 109 1 1 6 69 103 17 1 132 10 147 1 1 1 42 20 24 1 35 1 16 1 94 2 39 8366321.291396345 7.45637183299509E7 8.178715711235176 0.004014299334179326 0.0 
23 13 1 75 1 1 1 48 85 16 1 1 8 1 11 21 1 1 31 69 36 153 1 51 7 19 1 1 1 1 73 1 18 4 1 1 1 47 28 1 144 41 143 1 1 9 50 58 50 58 24 4 8 1 43 1 15 219 81 74 1 115 66 7 31 104 41 1 251 102 1 1 39 1 1 42 1 1 14 1 1 7630438.193864283 4.951800389844685E7 9.976474891927365 0.0029553765580200577 0.0 
43 1 1 23 66 25 7 139 38 1 20 1 1 81 54 55 15 1 1 1 54 48 45 1 65 1 5 1 1 165 1 1 1 184 1 1 44 25 105 53 30 1 64 64 1 21 17 21 1 32 1 21 38 179 50 20 18 1 81 1 57 1 1 8 65 83 28 1 106 1 41 54 1 24 1 6 1 40 1 33 57 7692196.017829297 7.393403596515867E7 9.249862078258314 0.0035226916547475744 0.0 
1 1 1 1 113 74 21 119 1 52 59 1 93 1 1 20 221 12 1 1 2 12 57 1 1 29 1 34 1 1 80 23 1 47 116 3 1 32 94 38 5 66 4 81 1 88 88 1 1 73 22 31 44 1 1 19 48 1 1 78 20 10 41 3 1 1 208 59 22 37 1 18 41 1 1 5 77 1 31 1 1 8719806.770343302 1.1330365095263961E8 7.607317626545041 0.0026011437623227676 0.0 
8 4 3 15 111 1 15 44 1 3 43 1 84 2 1 7 1 11 1 1 1 41 57 1 21 1 32 8 15 85 156 7 1 1 92 21 38 1 91 1 83 40 44 58 1 59 63 1 1 117 1 1 34 1 1 33 79 73 1 65 139 1 143 38 58 16 1 1 60 6 3 1 2 111 1 1 21 70 39 15 134 7808249.536154492 6.589052888019659E7 9.119653874086925 0.003428121108972813 0.0 
84 1 1 46 1 1 11 76 1 1 1 1 51 1 34 1 31 15 78 1 84 5 25 8 1 38 10 8 78 186 288 11 1 1 27 1 34 1 193 1 42 1 1 37 1 7 45 41 70 1 23 62 52 34 24 1 1 104 16 1 124 25 17 1 1 13 30 1 198 109 4 1 1 1 1 1 1 1 91 1 61 8345825.450299084 6.120266954747102E7 10.385696300648863 0.0027674792896173416 0.0 
90 1 62 3 8 8 1 1 92 33 25 1 1 1 2 32 1 79 33 2 14 1 16 48 113 1 1 90 59 94 86 30 1 1 59 77 18 7 1 73 1 3 5 60 1 40 94 44 7 1 189 85 5 1 1 1 1 1 138 27 1 28 1 1 1 17 149 52 1 31 20 1 9 138 2 7 14 11 45 70 39 8447316.196517253 8.630623552581044E7 9.087216361849498 0.0029145105638542176 0.0 
62 17 26 3 18 22 62 87 1 1 1 1 1 1 26 1 97 17 86 16 74 66 28 98 36 21 1 1 117 12 30 1 25 30 78 34 1 13 1 90 147 20 1 48 1 1 70 7 12 9 93 1 1 1 89 20 89 105 15 46 36 4 1 53 1 149 1 22 1 30 17 1 65 1 1 1 23 29 20 42 78 7189899.567982047 5.1213566648824595E7 9.726419305318503 0.003762118675463424 0.0 
1 16 21 12 1 1 1 1 130 23 8 12 46 1 40 1 1 21 23 73 41 39 1 41 1 24 17 1 1 46 30 3 165 1 197 39 40 75 130 1 1 1 108 1 1 1 24 1 1 1 93 1 1 154 1 109 13 90 52 1 40 78 66 3 1 1 169 1 24 39 19 170 6 11 1 12 10 1 1 14 35 7869711.9684046805 6.389675458479058E7 9.42481011385633 0.003010211836585567 0.0 
1 1 1 21 31 1 12 49 3 20 29 45 45 1 6 1 1 1 62 30 1 20 71 28 2 8 63 22 96 12 171 50 1 67 70 8 23 1 90 20 1 16 9 194 1 1 70 37 1 27 71 100 47 97 1 15 17 26 22 49 68 1 81 1 35 1 42 3 25 169 1 1 52 1 1 21 39 1 86 28 26 7436355.054623188 6.1884324896019116E7 9.859888410437739 0.0035807056662081455 0.0 
1 1 1 6 1 1 204 48 75 1 29 1 2 1 1 46 1 32 4 23 182 53 52 20 17 99 1 1 129 1 71 20 13 1 34 1 1 145 58 43 1 59 80 1 2 1 70 35 84 82 1 1 54 1 35 1 64 1 1 1 3 53 1 5 3 39 183 2 135 13 10 118 14 1 39 1 23 4 1 1 1 8466949.240089374 8.188939987674136E7 8.737943386626517 0.002635907119924645 0.0 
73 120 2 1 30 1 1 31 14 1 1 24 113 51 1 64 1 49 1 1 48 1 23 1 6 42 60 1 4 91 23 72 1 1 132 1 31 64 38 1 1 39 1 18 1 1 80 1 1 30 65 1 17 10 1 74 32 20 1 32 77 52 18 1 1 10 1 113 212 38 1 39 1 200 1 1 44 1 95 48 9 7475357.524794922 6.158397337702397E7 10.057165041375539 0.0036303275106418465 0.0 
1 1 2 27 167 1 1 1 1 1 29 17 118 56 60 136 95 31 9 1 1 19 1 1 10 1 118 1 30 1 56 1 2 1 82 25 1 115 10 98 36 1 104 1 1 1 1 51 82 50 133 46 75 1 85 14 54 7 1 1 6 97 124 22 1 60 1 35 26 1 1 1 19 1 43 1 1 1 133 1 1 8043190.650663589 7.12699112392679E7 9.818468349392548 0.0028966084585273465 0.0 
1 31 1 125 1 5 1 1 1 1 1 25 43 1 60 130 1 33 1 4 1 1 95 1 10 1 25 1 93 32 96 1 2 1 1 157 1 165 1 119 21 28 1 1 28 20 1 51 46 46 1 71 74 1 20 52 89 1 28 27 34 97 62 12 43 45 118 181 26 34 1 1 19 55 1 1 3 1 9 1 90 8453827.6964603 1.0610139925515746E8 8.560573278807858 0.0028947465577728333 0.0 
1 7 1 56 1 45 1 1 12 74 83 1 1 42 40 145 13 48 37 21 1 1 54 1 39 1 20 6 59 63 85 16 1 250 90 1 1 4 173 1 2 28 66 9 1 53 55 1 1 37 110 1 74 1 1 28 1 13 11 1 83 39 1 1 6 1 57 80 51 1 1 151 27 1 1 58 22 1 49 1 23 7599295.790786638 6.634576010344402E7 9.569601217606564 0.0034845423584907317 0.0 
1 141 1 7 67 16 1 8 25 21 3 50 1 1 1 2 159 1 21 63 2 1 41 1 59 1 1 159 26 1 112 35 1 6 25 9 19 1 43 1 35 23 61 1 131 33 1 1 1 5 22 34 1 106 18 1 69 14 186 3 45 1 1 12 1 44 28 1 34 1 1 1 37 7 306 1 1 128 29 1 27 9087659.48247986 1.408200658885978E8 7.549775572498796 0.003240824855469518 0.0 
1 134 17 172 1 22 1 9 1 1 7 24 36 37 1 1 1 1 4 1 1 7 5 1 26 1 1 26 63 11 23 62 1 64 1 1 250 111 53 35 1 46 1 1 30 26 65 31 10 25 166 31 141 93 49 16 26 95 22 11 33 81 1 50 23 1 1 91 91 1 7 1 1 23 6 129 13 1 50 1 1 8804270.091177523 1.1773241617495811E8 10.15206967413338 0.002383464669349118 0.0 
1 9 1 29 63 37 112 85 17 1 1 58 1 1 1 21 1 1 35 88 1 86 17 84 1 1 65 31 25 303 1 1 6 31 1 217 1 1 1 1 152 1 64 1 1 19 113 32 1 54 1 83 1 36 22 1 23 55 56 100 48 51 4 1 1 69 1 17 1 93 21 12 16 1 1 1 1 1 57 9 10 9109933.871172735 1.1282146452754895E8 8.093475051198416 0.0025338636488259837 0.0 
1 12 38 120 9 27 1 1 39 1 1 1 133 6 1 1 1 1 1 11 1 1 1 87 16 70 1 12 1 1 1 22 91 49 1 1 50 24 86 1 57 122 1 123 6 59 1 44 41 115 29 154 9 53 80 24 48 154 105 63 54 31 1 30 1 1 33 1 51 63 1 68 1 1 7 18 26 1 20 27 73 8507504.766688542 9.204521558125916E7 10.593955586776376 0.0024770402834062098 0.0 
1 26 1 121 3 27 46 112 179 1 2 112 1 1 24 1 46 1 21 1 1 14 89 1 17 33 1 1 1 1 1 89 10 1 50 144 4 67 1 148 52 56 54 23 1 30 2 4 1 2 1 50 13 1 2 1 95 24 1 133 1 178 1 1 1 51 84 29 49 1 1 1 49 72 34 1 2 1 1 114 1 8271777.024718775 1.062393974486474E8 9.444445779815378 0.0028059679330120764 0.0 
4 226 2 1 127 1 1 1 20 119 1 45 1 1 11 1 155 2 29 61 6 1 1 1 41 15 1 117 1 15 128 55 21 8 124 1 1 17 48 28 71 32 106 26 1 30 136 1 1 23 38 67 1 98 1 1 1 30 11 1 46 1 14 8 1 39 1 26 110 1 1 8 15 6 18 12 1 1 83 102 22 8518973.883492306 8.242474767083304E7 7.694543528181492 0.0033293962304854494 0.0 
15 53 1 1 1 1 80 1 14 10 36 21 1 73 5 104 1 1 15 1 1 56 1 12 14 16 1 1 7 26 34 30 123 23 42 1 157 105 34 57 84 7 1 49 1 27 99 1 1 110 1 72 68 4 47 21 100 129 62 1 12 173 1 28 3 7 34 105 1 1 29 49 35 125 1 6 20 1 2 1 1 8225483.075260437 8.760361503531317E7 8.382631643318302 0.0028980344888672035 0.0 
41 61 26 65 92 3 1 12 1 13 53 28 1 48 67 108 16 1 28 43 104 21 9 1 23 1 13 162 20 1 28 1 1 69 1 91 12 29 118 15 69 100 7 1 28 1 86 1 1 27 24 15 143 1 13 117 4 71 1 18 94 84 6 1 47 22 11 1 112 13 1 1 26 23 1 12 49 1 1 24 26 7622898.912750656 8.605820712144996E7 8.711466407157369 0.0037379584079275533 0.0 
