#
#   Running algorithm GDE3 on 20000000 nfe, with population size of 250.0, with de set to 0.9, 0.9, with 81 controls varying between 1.0 and 199.0 for cell (6,6).
1 11 4 46 83 1 1 1 8 1 1 15 26 1 1 1 1 4 1 1 12 20 36 10 8 51 1 5 1 1 1 19 14 3 106 6 9 11 8 26 1 29 12 7 1 5 5 196 1 1 47 1 40 1 1 1 4 1 3 1 122 1 41 48 3 23 1 40 14 1 1 1 1 9 22 1 75 5 1 1 1 8717008.233569546 9.262005728592291E7 8.078618741697134 0.002195317555843321 0.0 
1 1 1 65 11 1 20 44 1 1 5 34 1 56 40 1 1 1 7 14 1 1 5 1 1 1 1 11 1 1 1 14 1 8 5 8 1 5 7 4 168 1 36 1 1 48 1 199 1 7 89 8 1 7 1 7 9 1 1 11 3 1 1 42 1 100 15 13 11 47 13 13 1 1 12 2 24 54 1 7 1 8539442.210224276 8.211240425346598E7 7.8626296194803 0.002573312108205828 0.0 
1 1 16 50 1 26 1 1 20 1 1 6 9 13 36 41 9 3 1 35 11 59 1 1 13 1 1 12 13 1 3 27 1 1 53 9 20 46 1 21 2 7 1 6 1 16 147 1 1 14 6 2 22 1 14 1 1 1 1 18 8 18 1 199 1 183 21 1 24 9 4 1 1 1 1 1 1 1 18 3 1 8634251.325448705 1.07635290824904E8 8.153418879068758 0.002416805854024451 0.0 
1 95 1 78 6 3 9 4 3 4 3 14 26 1 33 1 30 21 6 7 24 1 47 18 19 5 4 15 77 1 14 75 1 1 1 6 27 1 5 1 1 1 26 6 24 1 36 187 13 8 83 1 1 12 1 7 2 54 1 1 5 17 1 1 6 1 1 11 45 1 1 1 3 1 1 1 1 63 4 13 11 8234716.408190895 9.475215095462982E7 7.645332426840103 0.0028979334665489884 0.0 
1 1 1 29 16 47 1 9 16 34 10 12 1 1 5 29 1 1 13 6 2 23 80 35 1 1 21 13 32 14 11 4 12 1 11 10 1 6 1 7 1 8 133 1 17 28 102 117 5 9 88 43 9 10 1 1 1 33 1 1 1 4 10 5 1 1 17 1 1 21 34 1 1 1 1 1 63 1 47 1 7 7851033.941390698 8.122321392549369E7 7.432592731364006 0.003226964507839487 0.0 
15 57 1 1 10 10 1 1 8 9 8 15 1 1 12 1 1 11 42 28 19 1 91 6 32 37 1 3 1 1 39 3 59 1 32 11 19 19 1 1 94 13 72 2 20 59 1 1 19 1 4 5 22 8 3 3 1 103 5 1 1 9 3 14 9 1 2 31 62 9 21 1 5 1 9 4 7 76 1 19 1 7828682.224632386 8.154455678769454E7 7.731221350386873 0.003184420363821437 0.0 
10 1 1 15 1 1 18 12 1 53 9 1 41 1 1 1 7 1 1 2 1 1 21 21 20 42 11 4 38 78 1 111 44 13 34 3 12 1 8 1 1 1 3 2 1 150 52 1 17 59 66 45 1 17 12 24 1 1 11 1 1 40 1 46 8 8 3 6 3 20 1 5 1 38 1 1 1 1 5 12 24 7592891.263982597 5.376365525625235E7 9.813222961327766 0.002990236411389601 0.0 
1 1 1 88 1 1 10 1 4 1 21 37 1 11 21 1 7 1 10 14 1 1 63 2 59 1 4 1 5 1 6 7 104 1 7 4 2 1 1 6 135 2 29 1 7 10 1 120 1 1 1 13 25 9 1 21 10 63 6 27 5 3 4 35 3 1 6 22 12 29 12 10 11 2 14 2 87 18 72 5 2 8565187.19597633 8.884606361611712E7 7.402731850445077 0.0027426745075868333 0.0 
12 10 1 7 5 11 3 67 6 19 17 15 13 58 41 4 2 6 2 16 1 2 13 2 39 1 2 8 58 42 20 33 59 1 18 12 9 1 3 3 62 9 1 19 3 9 6 18 1 13 6 91 6 12 1 1 61 1 18 44 3 34 28 10 1 11 15 16 1 61 14 4 2 46 3 4 42 6 8 15 11 7471158.33588085 6.947935968833765E7 7.864564665567004 0.004058376315907861 0.0 
1 1 1 48 1 19 1 1 23 15 13 1 1 29 26 18 12 3 1 8 13 9 1 1 10 2 35 8 68 7 1 12 117 1 15 9 2 23 2 2 15 16 43 1 1 157 10 132 1 25 50 1 1 1 4 1 53 22 3 28 8 1 1 35 1 4 1 12 16 39 28 15 9 1 5 1 15 1 1 3 18 7509333.369233862 7.347296180078052E7 9.317911262198008 0.003061211581596994 0.0 
