#
#   Running algorithm GDE3 on 20000000 nfe, with population size of 900.0, with de set to 0.9, 0.9, with 81 controls varying between 1.0 and 39.0 for cell (6,6).
4 1 9 5 23 1 5 17 1 4 2 9 1 13 5 7 1 1 3 7 4 1 1 10 1 3 4 1 10 29 4 10 1 14 1 1 26 1 1 2 1 39 1 2 6 1 10 1 4 1 7 20 5 32 15 1 28 1 18 1 8 1 6 1 2 4 7 1 35 1 1 1 1 1 1 7 1 4 1 8 1 8364077.048620528 7.013272922151266E7 7.358253918896674 0.0033485022644474264 0.0 
9 1 8 2 1 19 4 1 2 9 5 15 1 3 7 1 1 35 4 7 1 1 1 22 5 5 1 1 6 1 3 8 4 5 1 6 3 1 17 2 1 39 1 13 1 2 16 1 1 1 1 5 22 1 36 3 7 6 9 15 1 19 30 1 1 20 1 21 1 1 1 3 6 5 1 4 2 1 1 4 1 8420396.341426922 5.486670242486396E7 7.936913359124707 0.003927475392731949 0.0 
1 1 1 3 10 8 1 1 3 1 8 4 17 1 2 12 1 1 14 5 13 1 19 39 5 5 1 1 1 1 4 7 2 2 14 2 1 7 13 2 11 20 4 17 6 1 6 6 32 1 1 9 1 6 2 17 17 1 1 3 4 11 1 16 1 1 7 1 3 13 25 2 5 11 1 6 3 1 1 4 25 7471565.00303396 4.549330763155849E7 8.948439318196465 0.003823281735200705 0.0 
3 37 2 6 1 2 4 39 1 5 21 1 1 9 18 30 2 1 1 6 3 1 1 1 1 2 6 8 1 1 2 1 16 9 10 13 19 9 13 8 1 39 1 2 7 1 10 7 1 2 19 1 1 1 1 3 5 1 10 1 21 1 9 10 1 6 1 1 1 1 25 8 1 1 2 1 1 1 1 2 1 9433598.60571555 1.2824619545429747E8 7.461815188959163 0.0023789675675729865 0.0 
1 5 6 2 1 7 1 39 1 1 24 4 21 1 1 2 1 1 10 1 4 5 1 7 22 12 1 1 2 20 1 1 7 1 7 33 1 1 1 3 29 1 1 1 1 1 6 19 15 19 2 1 1 1 2 1 4 1 9 1 39 1 3 7 6 1 10 1 1 2 1 28 1 2 5 24 1 17 2 1 1 7875802.225497847 6.2694283131177664E7 7.428050872959144 0.0037257740956591965 0.0 
16 1 4 5 1 7 5 1 7 2 25 1 1 9 1 1 4 1 1 6 1 1 1 11 9 31 4 32 1 6 1 10 6 1 1 1 1 15 11 2 33 1 1 1 1 4 1 1 1 5 1 10 13 5 1 9 1 3 6 6 3 26 18 1 1 4 10 39 27 4 17 1 2 8 3 10 4 1 1 1 3 7698828.161578003 5.189609560307304E7 8.881830838805602 0.003910381445768551 0.0 
2 1 1 1 1 1 1 25 1 1 9 1 1 20 1 1 1 1 11 24 1 1 12 3 11 2 7 3 39 39 20 1 6 1 15 6 2 1 9 1 20 1 1 8 1 1 1 9 19 3 11 31 1 1 2 1 2 1 39 3 1 1 1 1 8 1 5 35 1 1 1 1 2 1 4 6 2 25 1 1 1 8713009.718258044 7.505799959106359E7 8.664842327824404 0.002750768399127243 0.0 
1 28 2 1 8 3 1 1 5 3 1 1 1 3 2 39 1 2 1 1 5 39 1 5 1 3 4 4 24 34 29 1 4 1 9 1 7 1 1 3 1 31 8 3 1 1 1 1 1 1 21 1 1 1 20 11 1 9 1 1 16 1 9 2 2 3 24 1 1 1 1 1 6 1 12 1 3 10 30 1 7 8883076.327257808 1.6644351004476553E8 6.870987960371601 0.0034196764356761587 0.0 
1 39 19 1 3 4 1 35 1 1 1 1 18 9 2 1 1 1 1 11 5 1 21 6 2 1 24 1 1 11 24 1 3 1 7 1 1 5 5 1 1 6 1 3 14 1 1 36 32 13 1 39 3 1 3 11 1 2 1 23 1 1 1 1 1 1 1 1 1 14 4 1 2 5 1 1 15 3 6 1 5 9425544.303335618 1.1429871394736141E8 6.9722314916689125 0.0028726101620977864 0.0 
1 1 10 1 1 1 1 1 1 1 1 1 11 21 1 8 2 3 1 1 16 1 1 39 1 5 5 1 7 7 16 4 3 1 4 4 1 1 1 1 19 39 22 1 2 1 1 7 20 18 1 16 18 10 1 1 1 1 1 1 39 6 20 2 1 1 12 1 22 10 19 1 3 9 17 1 1 1 5 1 3 1.0100209350253802E7 1.310144108254965E8 8.444485267280697 0.002137488816041069 0.0 
2 39 1 3 1 1 22 1 8 1 1 10 1 1 11 2 8 1 1 2 2 10 39 27 4 1 1 1 1 1 6 10 5 1 6 1 7 4 1 1 3 6 39 3 3 5 6 1 13 1 1 1 9 22 21 2 6 1 1 16 39 35 10 1 4 9 1 6 1 1 2 1 1 3 1 5 1 1 1 1 1 7824341.695115731 4.939193306395089E7 9.22065153425209 0.003142579697433239 0.0 
1 1 29 1 1 1 2 1 3 2 3 2 3 1 3 2 2 1 5 1 22 25 7 39 1 5 1 1 1 1 17 16 2 3 6 1 24 4 14 3 1 1 15 1 1 1 1 3 6 37 8 5 13 1 1 8 1 1 8 1 22 34 39 16 1 1 16 4 11 6 1 1 1 3 1 4 1 1 1 1 1 8792354.424869034 7.22024309666387E7 8.38180730116442 0.0028430210462730746 0.0 
1 1 11 1 14 6 1 1 23 1 1 1 6 21 1 26 1 8 1 1 39 1 35 8 10 5 1 6 1 2 16 4 3 1 5 2 1 1 1 10 2 1 6 1 1 1 7 7 1 26 1 4 31 5 1 1 14 1 1 1 39 1 3 9 1 3 14 1 1 1 17 1 3 1 17 1 3 9 1 7 5 7568626.047129896 6.009655900225118E7 8.137798067012847 0.0037237865928208087 0.0 
1 1 3 1 1 1 1 8 1 15 8 9 1 1 1 1 3 1 39 4 7 1 28 1 5 6 1 9 10 4 3 1 18 1 16 7 1 7 5 1 5 1 39 1 1 1 31 1 1 20 19 9 6 1 22 1 2 1 1 1 39 2 1 1 1 17 12 1 39 1 1 1 2 1 5 1 4 1 2 1 4 8237226.552597772 7.482046128940295E7 8.914774379373608 0.002874314456834464 0.0 
1 4 1 6 21 1 11 1 1 1 28 1 5 22 1 1 4 1 24 1 4 24 1 31 1 2 8 1 1 8 1 28 5 1 2 3 19 3 1 5 14 2 11 8 1 1 5 1 1 1 9 1 1 7 13 1 18 1 4 1 39 1 9 4 9 5 5 1 39 10 1 1 2 1 1 1 1 1 17 1 1 8225435.316196836 1.0635263773348464E8 7.698673007086032 0.0031384605180501076 0.0 
4 16 2 8 1 7 1 1 1 1 6 1 1 1 22 1 1 2 5 2 14 24 11 26 5 17 8 1 1 2 1 1 17 17 1 1 1 1 1 1 39 1 1 8 1 1 4 16 39 8 1 1 10 4 1 11 1 11 4 18 7 3 1 6 3 8 10 1 26 5 4 1 2 1 1 8 9 20 2 1 5 8120207.796512181 6.80750210557386E7 9.269693650945028 0.0029306019348659964 0.0 
3 39 12 1 4 1 3 1 1 7 1 4 2 3 6 1 1 1 33 2 1 9 39 1 11 1 1 6 1 39 2 3 1 1 7 7 1 1 11 1 39 6 1 1 2 3 7 10 1 4 1 3 1 9 3 19 1 1 1 11 1 26 1 15 1 6 1 32 11 1 9 11 2 3 5 6 1 1 3 2 1 8636451.03972817 8.60870659059039E7 7.805446876982002 0.0030582959025532586 0.0 
5 6 20 1 15 1 5 19 1 2 33 8 4 31 20 1 1 1 9 13 3 13 1 17 8 1 3 1 1 6 1 1 1 1 6 1 20 1 1 1 1 1 6 1 1 1 5 39 1 26 3 6 3 1 9 15 1 5 1 1 39 4 3 1 4 3 1 1 1 3 10 1 9 1 1 6 1 12 1 1 26 8619891.557242667 1.0289242914413725E8 7.4287954528619204 0.0031471526403305796 0.0 
1 1 1 1 29 1 1 1 1 1 1 3 4 8 11 1 5 8 24 1 1 8 1 1 6 1 16 3 1 2 5 1 3 1 1 1 9 36 8 1 6 1 38 1 4 13 1 33 16 39 2 1 13 4 1 24 1 3 38 1 26 1 1 1 2 3 1 20 1 4 1 2 1 2 1 1 7 13 1 1 1 8409302.596574495 7.51501784819135E7 8.78252398204779 0.0027389376335871006 0.0 
1 1 1 8 10 9 1 4 1 9 5 5 1 5 1 1 4 6 22 17 12 8 2 15 1 16 1 1 1 35 28 3 1 2 10 5 4 1 7 1 18 10 39 3 7 4 2 28 1 2 1 11 3 17 1 12 5 1 16 1 11 1 4 1 1 11 8 1 5 1 1 4 4 5 2 11 9 10 1 1 1 7675551.816050276 7.979611459079333E7 9.838150826562176 0.0033828255516561165 0.0 
1 1 1 1 22 1 9 3 8 7 1 1 10 4 1 10 8 1 5 19 5 1 30 1 2 4 1 1 1 9 1 9 6 8 3 6 7 24 16 11 25 1 25 6 1 1 1 6 1 7 3 1 6 4 14 2 19 11 1 16 9 1 1 1 1 8 1 1 39 1 1 7 1 7 1 1 10 17 1 14 2 7243606.644075258 6.005316525400559E7 9.55342089009609 0.0039052125920963385 0.0 
1 1 1 11 1 1 9 4 1 1 18 1 1 8 9 1 2 1 4 2 5 6 18 27 1 3 13 21 12 18 7 7 1 25 1 25 1 18 1 10 37 1 19 1 1 1 18 7 1 4 5 8 1 2 1 5 1 1 6 10 30 11 11 1 5 1 3 1 19 4 1 5 2 6 2 1 7 3 1 1 2 7760708.322611985 5.049051951024003E7 10.252334929673554 0.003387354055232095 0.0 
1 39 1 1 1 20 1 4 1 1 1 18 1 24 1 1 1 8 26 7 6 5 1 15 8 4 1 1 11 1 29 34 16 9 1 2 7 1 6 4 1 1 1 7 1 3 2 1 9 2 39 1 1 22 1 1 8 8 1 1 5 1 1 5 5 1 1 1 39 1 1 1 1 1 1 7 1 22 1 2 1 7498942.555167392 6.176285282388847E7 8.981819729590738 0.003437784375816934 0.0 
11 10 23 5 15 2 39 3 10 1 1 1 3 1 1 1 1 2 4 1 10 1 35 1 2 1 3 19 11 1 1 3 3 1 8 39 4 1 14 1 29 1 12 16 1 5 15 1 16 1 1 1 9 1 5 5 4 1 1 5 27 1 1 20 1 3 1 3 7 1 1 5 3 1 6 1 1 1 1 17 3 9540190.341352822 1.6622417713266423E8 7.010308956468416 0.002587515525685001 0.0 
